combinaton	score	biomarker	cor(score,biomarker)	p
M4076-berzosertib	aoc	APEX2_cnv	0.06924553638204836	0.48488154543801715
M4076-berzosertib	aoc	APEX2_exp	0.25648065462356295	0.008586245152595288
M4076-berzosertib	aoc	APEX2_lof	-0.053140070063875486	0.5921289467876941
M4076-berzosertib	aoc	APEX2_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	APH1A_cnv	0.06132469726502303	0.5363014883727185
M4076-berzosertib	aoc	APH1A_exp	0.1126888506354713	0.25472489678107796
M4076-berzosertib	aoc	APH1A_lof		
M4076-berzosertib	aoc	APH1B_cnv	-0.1319759558255672	0.18171968241652278
M4076-berzosertib	aoc	APH1B_exp	0.051631631252583104	0.6026977851771307
M4076-berzosertib	aoc	APH1B_lof	0.06993993523395989	0.48050268489097814
M4076-berzosertib	aoc	APLF_cnv	-0.08393428443460631	0.39693052688466257
M4076-berzosertib	aoc	APLF_exp	0.15898976780819526	0.10694907801076373
M4076-berzosertib	aoc	APLF_lof	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	APLF_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	APOBEC1_cnv	-0.020846920647888966	0.8336278503559262
M4076-berzosertib	aoc	APOBEC1_exp	-0.019059949227400376	0.8477090791991791
M4076-berzosertib	aoc	APOBEC1_lof	0.08066978294157781	0.4156114502180748
M4076-berzosertib	aoc	APOBEC1_snv		
M4076-berzosertib	aoc	APOBEC3A_exp	-0.0015496119155350638	0.9875439230237502
M4076-berzosertib	aoc	APOBEC3B_cnv	0.10319794337111489	0.2971876653894124
M4076-berzosertib	aoc	APOBEC3B_exp	0.10827659789710989	0.2739183584767962
M4076-berzosertib	aoc	APOBEC3B_lof	-0.08506909407569063	0.3905554262221128
M4076-berzosertib	aoc	APOL2_cnv	0.05571106424792867	0.5743112834269288
M4076-berzosertib	aoc	APOL2_exp	0.14498067506195483	0.14199038256511698
M4076-berzosertib	aoc	APOL2_lof	-0.0038700066254077937	0.9688986651389208
M4076-berzosertib	aoc	APOL3_cnv	0.05571106424792867	0.5743112834269288
M4076-berzosertib	aoc	APOL3_exp	-0.11316386416512418	0.2527149388377433
M4076-berzosertib	aoc	APOL3_lof	-0.0038700066254077937	0.9688986651389208
M4076-berzosertib	aoc	APPL1_cnv	0.05214116910769	0.5991183653271615
M4076-berzosertib	aoc	APPL1_exp	0.16310397920860645	0.09805941226999146
M4076-berzosertib	aoc	APPL1_lof	-0.02347954037840502	0.812979620699568
M4076-berzosertib	aoc	APPL1_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	APTX_cnv	-0.0037005190397540466	0.9702601174171578
M4076-berzosertib	aoc	APTX_exp	0.13746292038397517	0.1640664192402417
M4076-berzosertib	aoc	APTX_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	APTX_snv		
M4076-berzosertib	aoc	AR_cnv	0.058126777125620435	0.557801208875034
M4076-berzosertib	aoc	AR_exp	-0.010514040562932196	0.9156382118441809
M4076-berzosertib	aoc	AR_lof	-0.03647704320333095	0.713156084223068
M4076-berzosertib	aoc	AR_snv		
M4076-berzosertib	aoc	ARAF_cnv	0.09722743387902157	0.3261619296246509
M4076-berzosertib	aoc	ARAF_exp	0.11977078164182094	0.22588411152442944
M4076-berzosertib	aoc	ARAF_lof	-0.0887194725816757	0.3704679327272026
M4076-berzosertib	aoc	ARAF_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	ARHGAP26_cnv	-0.08729201746427553	0.37824654029285665
M4076-berzosertib	aoc	ARHGAP26_exp	-0.06127180269386502	0.5366537299325407
M4076-berzosertib	aoc	ARHGAP26_lof	0.02667546822292082	0.7880855997276092
M4076-berzosertib	aoc	ARHGAP30_cnv	0.02495946847531984	0.8014272440621923
M4076-berzosertib	aoc	ARHGAP30_exp	0.1204162429386713	0.2233746165203794
M4076-berzosertib	aoc	ARHGAP30_lof	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	ARHGAP30_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	ARHGAP32_cnv	-0.04723101503256147	0.6339973731608515
M4076-berzosertib	aoc	ARHGAP32_exp	-0.1722305361864808	0.08041646598250841
M4076-berzosertib	aoc	ARHGAP32_lof	0.045117437013187024	0.6492674455452891
M4076-berzosertib	aoc	ARHGAP32_snv		
M4076-berzosertib	aoc	ARHGAP35_cnv	-0.05640165364623781	0.5695682838923084
M4076-berzosertib	aoc	ARHGAP35_exp	-0.1451121352236432	0.14162541738403295
M4076-berzosertib	aoc	ARHGAP35_lof	0.030074177262998103	0.7618446102789219
M4076-berzosertib	aoc	ARHGAP35_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	ARHGEF12_cnv	-0.015676157178712513	0.8745012591377753
M4076-berzosertib	aoc	ARHGEF12_exp	-0.005302707762868376	0.957394082999968
M4076-berzosertib	aoc	ARHGEF12_lof	0.12097668937540276	0.2212116433094096
M4076-berzosertib	aoc	ARHGEF12_snv	0.22181129076684605	0.023637631685507712
M4076-berzosertib	aoc	ARHGEF5_cnv	-0.16743686061298357	0.08933693202312362
M4076-berzosertib	aoc	ARHGEF5_exp	-0.009196026259429432	0.926181683957238
M4076-berzosertib	aoc	ARHGEF5_lof	-0.01902044126177129	0.8480209586324996
M4076-berzosertib	aoc	ARHGEF5_snv	-0.029223879745252184	0.7683856740805596
M4076-berzosertib	aoc	ARHGEF6_cnv	0.04974261111321667	0.6160497921077048
M4076-berzosertib	aoc	ARHGEF6_exp	0.07472831289373821	0.4508933061068242
M4076-berzosertib	aoc	ARHGEF6_lof	-0.1137120320765598	0.2504090024730642
M4076-berzosertib	aoc	ARHGEF6_snv	-0.17171213969629462	0.08134533996326927
M4076-berzosertib	aoc	ARID1A_cnv	-0.02701166507716469	0.7854787475806513
M4076-berzosertib	aoc	ARID1A_exp	0.10939509976701674	0.268963159040716
M4076-berzosertib	aoc	ARID1A_lof	-0.017895786702118527	0.8569087354918424
M4076-berzosertib	aoc	ARID1A_snv	-0.06127275630154629	0.5366473785448606
M4076-berzosertib	aoc	ARID1B_cnv	-0.17092662539450387	0.0827691682440104
M4076-berzosertib	aoc	ARID1B_exp	-0.025003224639486232	0.8010863187323862
M4076-berzosertib	aoc	ARID1B_lof	0.12277780463277735	0.21436072817316526
M4076-berzosertib	aoc	ARID1B_snv	0.08438046748772679	0.39441662846942044
M4076-berzosertib	aoc	ARID2_cnv	-0.09154504526518448	0.35536183554403983
M4076-berzosertib	aoc	ARID2_exp	0.08026319640908207	0.41797340582640596
M4076-berzosertib	aoc	ARID2_lof	0.09802213669809295	0.3222043143530311
M4076-berzosertib	aoc	ARID2_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	ARID4A_cnv	0.0432274035528647	0.6630467963096539
M4076-berzosertib	aoc	ARID4A_exp	0.014617903085289936	0.8829109698620298
M4076-berzosertib	aoc	ARID4A_lof	-0.00026537176497729194	0.9978668081274643
M4076-berzosertib	aoc	ARID4A_snv	0.18491642302081066	0.060212571657860196
M4076-berzosertib	aoc	ARID5A_cnv	-0.10911978170514132	0.27017721340750456
M4076-berzosertib	aoc	ARID5A_exp	0.10255583824188433	0.30021971238402256
M4076-berzosertib	aoc	ARID5A_lof		
M4076-berzosertib	aoc	ARID5A_snv		
M4076-berzosertib	aoc	ARID5B_cnv	0.021311458768005755	0.8299757222287776
M4076-berzosertib	aoc	ARID5B_exp	-0.009348177755771594	0.9249638587260925
M4076-berzosertib	aoc	ARID5B_lof	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	ARID5B_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	ARL6IP4_cnv	-0.08973977605519602	0.36496845173033754
M4076-berzosertib	aoc	ARL6IP4_exp	0.032433897092467516	0.7437809644912403
M4076-berzosertib	aoc	ARL6IP4_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	ARNT_cnv	0.0634876072330576	0.5219969049988296
M4076-berzosertib	aoc	ARNT_exp	0.17046694636553283	0.08361157123898873
M4076-berzosertib	aoc	ARNT_lof		
M4076-berzosertib	aoc	ARNT_snv		
M4076-berzosertib	aoc	ARPC1A_cnv	-0.0612908294974263	0.5365270112711249
M4076-berzosertib	aoc	ARPC1A_exp	-0.060453191677809444	0.5421196912495131
M4076-berzosertib	aoc	ARPC1A_lof	-0.15661756230143523	0.1123535973595189
M4076-berzosertib	aoc	ARPC1A_snv	-0.15661756230143523	0.1123535973595189
M4076-berzosertib	aoc	ARPC4_cnv	0.09656223993560743	0.3294984195453789
M4076-berzosertib	aoc	ARPC4_exp	0.1943865849469365	0.04800696482292911
M4076-berzosertib	aoc	ARPC4_lof	-0.07675021067047996	0.4387031882046523
M4076-berzosertib	aoc	ARPC4_snv		
M4076-berzosertib	aoc	ARRDC1_cnv	0.0158077484324792	0.8734564885479872
M4076-berzosertib	aoc	ARRDC1_exp	-0.08075633345970168	0.41510966265388677
M4076-berzosertib	aoc	ARRDC1_lof		
M4076-berzosertib	aoc	ARRDC1_snv		
M4076-berzosertib	aoc	ARSD_cnv	0.1787569424687908	0.06943319253463753
M4076-berzosertib	aoc	ARSD_exp	-0.08876863327461908	0.3702017975500078
M4076-berzosertib	aoc	ARSD_lof	-0.17875694246879076	0.06943319253463749
M4076-berzosertib	aoc	ARSD_snv	-0.17171213969629462	0.08134533996326927
M4076-berzosertib	aoc	ARSK_cnv	-0.12960460106891597	0.18976441491269896
M4076-berzosertib	aoc	ARSK_exp	0.06438966185953272	0.5160887389910322
M4076-berzosertib	aoc	ARSK_lof	0.0999217743213344	0.3128697898130229
M4076-berzosertib	aoc	ARSK_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	ART3_cnv	-0.040045860488147074	0.6864956051014309
M4076-berzosertib	aoc	ART3_exp	-0.03827170356340376	0.699703687410442
M4076-berzosertib	aoc	ART3_lof	0.04004586048814708	0.6864956051014309
M4076-berzosertib	aoc	ASAP3_cnv	-0.041522130534398766	0.6755764432756909
M4076-berzosertib	aoc	ASAP3_exp	-0.06884697386919636	0.48740445685429395
M4076-berzosertib	aoc	ASAP3_lof	0.06498029880972128	0.5122388540185018
M4076-berzosertib	aoc	ASB10_cnv	-0.09710954359105321	0.3267516626882377
M4076-berzosertib	aoc	ASB10_exp	0.10313270661067739	0.2974947922485313
M4076-berzosertib	aoc	ASB10_lof	0.02667546822292082	0.7880855997276092
M4076-berzosertib	aoc	ASB10_snv		
M4076-berzosertib	aoc	ASCC3_cnv	0.008485199897293197	0.9318733724607196
M4076-berzosertib	aoc	ASCC3_exp	-0.015768210641472893	0.8737703766272669
M4076-berzosertib	aoc	ASCC3_lof	0.015037531235457473	0.8795746685233697
M4076-berzosertib	aoc	ASCC3_snv	-0.030631688286071837	0.757564907038179
M4076-berzosertib	aoc	ASF1A_cnv	-0.0584760651853395	0.555432978069217
M4076-berzosertib	aoc	ASF1A_exp	0.045885931700357645	0.6436980137187512
M4076-berzosertib	aoc	ASF1A_lof	0.058738635942229805	0.5536558963511755
M4076-berzosertib	aoc	ASF1A_snv		
M4076-berzosertib	aoc	ASF1B_cnv	0.08940921916966191	0.3667446403795814
M4076-berzosertib	aoc	ASF1B_exp	0.21017242278094503	0.032240101796632746
M4076-berzosertib	aoc	ASF1B_lof	-0.07593467960425243	0.4435974634978689
M4076-berzosertib	aoc	ASIC2_cnv	0.06835348842660455	0.49053788186570185
M4076-berzosertib	aoc	ASIC2_exp	-0.03819916682951413	0.700245644209777
M4076-berzosertib	aoc	ASIC2_lof	0.12384875306531173	0.21035933320009695
M4076-berzosertib	aoc	ASIC2_snv	0.1319434486703439	0.18182824929693514
M4076-berzosertib	aoc	ASPHD1_exp	-0.04815490366543204	0.6273699428726316
M4076-berzosertib	aoc	ASPM_exp	0.12577261105315302	0.2033055112521468
M4076-berzosertib	aoc	ASPSCR1_cnv	0.0440856580701503	0.6567753846797327
M4076-berzosertib	aoc	ASPSCR1_exp	0.06392687396950836	0.5191155760554144
M4076-berzosertib	aoc	ASPSCR1_lof		
M4076-berzosertib	aoc	ASPSCR1_snv		
M4076-berzosertib	aoc	ASXL1_cnv	-0.1755635532738528	0.07464527925702585
M4076-berzosertib	aoc	ASXL1_exp	-0.020992566370806973	0.8324824212935227
M4076-berzosertib	aoc	ASXL1_lof		
M4076-berzosertib	aoc	ASXL1_snv		
M4076-berzosertib	aoc	ASXL2_cnv	-0.15153264700498795	0.12465117739768347
M4076-berzosertib	aoc	ASXL2_exp	-0.011718199032787844	0.9060182498531214
M4076-berzosertib	aoc	ASXL2_lof	0.1111656714782983	0.2612437856229169
M4076-berzosertib	aoc	ASXL2_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	ATAD1_cnv	0.0024092191500966684	0.9806353339384832
M4076-berzosertib	aoc	ATAD1_exp	0.08328430476987918	0.40060965665457815
M4076-berzosertib	aoc	ATAD1_lof	-0.011207304898388719	0.9100981804992153
M4076-berzosertib	aoc	ATAD1_snv	-0.04713065282660034	0.6347190692800203
M4076-berzosertib	aoc	ATAD5_cnv	-0.004193625422576751	0.9662993658986287
M4076-berzosertib	aoc	ATAD5_exp	0.21698436501660345	0.026932060575489518
M4076-berzosertib	aoc	ATAD5_lof	-0.017051606585575498	0.8635918424822993
M4076-berzosertib	aoc	ATAD5_snv	-0.06732696376687101	0.4970899104448182
M4076-berzosertib	aoc	ATE1_cnv	-0.03946649765200426	0.6907986650404766
M4076-berzosertib	aoc	ATE1_exp	-0.07896306009823371	0.4255782806063434
M4076-berzosertib	aoc	ATE1_lof	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	ATE1_snv		
M4076-berzosertib	aoc	ATF1_cnv	-0.10054713481086422	0.30983564612629955
M4076-berzosertib	aoc	ATF1_exp	0.04593283232562518	0.6433587491194749
M4076-berzosertib	aoc	ATF1_lof	0.07735571923690711	0.43508919183894323
M4076-berzosertib	aoc	ATF2_cnv	-0.15848610374603378	0.10807924845352863
M4076-berzosertib	aoc	ATF2_exp	-0.056184083653391045	0.5710605761590289
M4076-berzosertib	aoc	ATF2_lof		
M4076-berzosertib	aoc	ATF2_snv		
M4076-berzosertib	aoc	ATF7IP_cnv	-0.020846920647888966	0.8336278503559262
M4076-berzosertib	aoc	ATF7IP_exp	0.17242525761406088	0.08006976070074151
M4076-berzosertib	aoc	ATF7IP_lof	-0.031962142676821945	0.7473815052042437
M4076-berzosertib	aoc	ATF7IP_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	ATG13_cnv	-0.07304194280380487	0.46120335047965894
M4076-berzosertib	aoc	ATG13_exp	-0.14220658174263318	0.14985889685268172
M4076-berzosertib	aoc	ATG13_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	ATG7_cnv	0.04418683059550452	0.656037656147269
M4076-berzosertib	aoc	ATG7_exp	0.11343207272657325	0.2515848713169827
M4076-berzosertib	aoc	ATG7_lof	-0.0673456272029883	0.4969703782112859
M4076-berzosertib	aoc	ATG7_snv	-0.05387010681582516	0.5870442413235377
M4076-berzosertib	aoc	ATIC_cnv	-0.13657195891640694	0.16684289052046666
M4076-berzosertib	aoc	ATIC_exp	0.06062037986318148	0.5410011368908111
M4076-berzosertib	aoc	ATIC_lof	0.11524527544769969	0.24403624227389453
M4076-berzosertib	aoc	ATIC_snv	0.07158785199529341	0.4701964931482771
M4076-berzosertib	aoc	ATM_cnv	0.022468197743332197	0.8208974885562004
M4076-berzosertib	aoc	ATM_exp	0.023154682579031118	0.8155209421113125
M4076-berzosertib	aoc	ATM_lof	-0.07684458512640738	0.4381387959616156
M4076-berzosertib	aoc	ATM_snv	-0.12462210046070685	0.20750317070317356
M4076-berzosertib	aoc	ATP10B_cnv	-0.05391270312794512	0.5867481741607851
M4076-berzosertib	aoc	ATP10B_exp	-0.1980890934433875	0.043828643170561385
M4076-berzosertib	aoc	ATP10B_lof	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	ATP10B_snv	0.031601355626660506	0.7501387908596515
M4076-berzosertib	aoc	ATP1B3_cnv	0.006233033169754751	0.9499281065967652
M4076-berzosertib	aoc	ATP1B3_exp	0.06963193253086525	0.48244231731832904
M4076-berzosertib	aoc	ATP1B3_lof	0.044782647120330074	0.6516998106920379
M4076-berzosertib	aoc	ATP1B3_snv		
M4076-berzosertib	aoc	ATP5B_cnv	-0.09771087104015794	0.32375072232709934
M4076-berzosertib	aoc	ATP5B_exp	-0.026276580062365173	0.7911815906123371
M4076-berzosertib	aoc	ATP5B_lof	0.13203073708531868	0.18153683205930166
M4076-berzosertib	aoc	ATP5B_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	ATP6V1F_cnv	-0.13691692385490495	0.16576378975681347
M4076-berzosertib	aoc	ATP6V1F_exp	-0.0061715465517891074	0.950421417789389
M4076-berzosertib	aoc	ATP6V1F_lof	0.02667546822292082	0.7880855997276092
M4076-berzosertib	aoc	ATP6V1H_cnv	-0.08250245043226026	0.4050618864639606
M4076-berzosertib	aoc	ATP6V1H_exp	-0.03579191191085893	0.7183152243948782
M4076-berzosertib	aoc	ATP6V1H_lof	0.14085924690994794	0.15379674494806836
M4076-berzosertib	aoc	ATP8A2_cnv	-0.0928725385675559	0.34839894505691854
M4076-berzosertib	aoc	ATP8A2_exp	0.029282788033346555	0.7679319815607798
M4076-berzosertib	aoc	ATP8A2_lof	0.09104659041507836	0.35799848472041906
M4076-berzosertib	aoc	ATP8A2_snv		
M4076-berzosertib	aoc	ATP9A_cnv	-0.17712362703947657	0.07206097140035171
M4076-berzosertib	aoc	ATP9A_exp	-0.1987067469066514	0.043161964034708684
M4076-berzosertib	aoc	ATP9A_lof	0.1111656714782983	0.2612437856229169
M4076-berzosertib	aoc	ATP9A_snv	0.1111656714782983	0.2612437856229169
M4076-berzosertib	aoc	ATR_cnv	0.006233033169754751	0.9499281065967652
M4076-berzosertib	aoc	ATR_exp	0.15868662067520312	0.10762819831169687
M4076-berzosertib	aoc	ATR_lof	0.12755657473311632	0.19691771688981705
M4076-berzosertib	aoc	ATR_snv	0.12343398214420465	0.2119026803128647
M4076-berzosertib	aoc	ATRIP_cnv	0.014719580241260945	0.8821023839211618
M4076-berzosertib	aoc	ATRIP_exp	0.15117528155781906	0.12555287508866989
M4076-berzosertib	aoc	ATRIP_lof	0.01158620808777823	0.9070720817331466
M4076-berzosertib	aoc	ATRIP_snv		
M4076-berzosertib	aoc	ATRNL1_exp	0.06750818694666628	0.49592988311095626
M4076-berzosertib	aoc	ATRNL1_lof		
M4076-berzosertib	aoc	ATRNL1_snv		
M4076-berzosertib	aoc	ATRX_cnv	0.01924191420953521	0.8462729352760185
M4076-berzosertib	aoc	ATRX_exp	0.08793289707772795	0.3747420246237443
M4076-berzosertib	aoc	ATRX_lof	-0.009876028153692748	0.9207402886919976
M4076-berzosertib	aoc	ATRX_snv		
M4076-berzosertib	aoc	ATXN3_cnv	0.0883693879529695	0.37236652569362244
M4076-berzosertib	aoc	ATXN3_exp	0.2127112315624353	0.030166790208734914
M4076-berzosertib	aoc	ATXN3_lof	-0.14314139377486534	0.14717158057873445
M4076-berzosertib	aoc	ATXN3_snv	-0.24291360838808612	0.01296837834000777
M4076-berzosertib	aoc	ATXN7_cnv	0.04442989911937004	0.6542666036757635
M4076-berzosertib	aoc	ATXN7_exp	0.1597053968098432	0.10535917190498341
M4076-berzosertib	aoc	ATXN7_lof	-0.1027299522622415	0.2993955383642369
M4076-berzosertib	aoc	ATXN7_snv	-0.164878829566149	0.09440873647548756
M4076-berzosertib	aoc	AURKA_cnv	-0.17712362703947657	0.07206097140035171
M4076-berzosertib	aoc	AURKA_exp	0.05906657991602475	0.5514402286082215
M4076-berzosertib	aoc	AURKA_lof		
M4076-berzosertib	aoc	AURKA_snv		
M4076-berzosertib	aoc	AURKB_cnv	0.03695418755370793	0.7095707210065765
M4076-berzosertib	aoc	AURKB_exp	0.21601007487798776	0.02764238056258935
M4076-berzosertib	aoc	AURKB_lof	-0.0007340337691711524	0.9940995130085899
M4076-berzosertib	aoc	AVL9_cnv	-0.12303785393266219	0.21338416873932511
M4076-berzosertib	aoc	AVL9_exp	-0.20914178984047932	0.03311544522527335
M4076-berzosertib	aoc	AVL9_lof	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	AVL9_snv	0.060391888238635553	0.5425301197940483
M4076-berzosertib	aoc	AVPR1B_cnv	0.059898355774909026	0.5458398844795258
M4076-berzosertib	aoc	AVPR1B_exp	0.03487151945362357	0.7252658411571428
M4076-berzosertib	aoc	AVPR1B_lof	0.05434573863538574	0.5837422221172939
M4076-berzosertib	aoc	AVPR1B_snv	0.12243431721967793	0.21565548224363712
M4076-berzosertib	aoc	AXIN1_cnv	-0.013364940408514873	0.8928847496862373
M4076-berzosertib	aoc	AXIN1_exp	-0.04587643337743301	0.6437667305575681
M4076-berzosertib	aoc	AXIN1_lof	-0.030540895817921673	0.7582613754623543
M4076-berzosertib	aoc	AXIN1_snv	-0.030631688286071837	0.757564907038179
M4076-berzosertib	aoc	AXIN2_cnv	-0.05224123057042984	0.5984165664883567
M4076-berzosertib	aoc	AXIN2_exp	0.010220181766330327	0.9179877380837005
M4076-berzosertib	aoc	AXIN2_lof	0.02367864422143741	0.8114230131893087
M4076-berzosertib	aoc	AXIN2_snv		
M4076-berzosertib	aoc	AXL_cnv	-0.019264111291999515	0.8460977809217283
M4076-berzosertib	aoc	AXL_exp	0.10597871467864928	0.2842902637351881
M4076-berzosertib	aoc	AXL_lof	-0.032023129695220615	0.7469157302993873
M4076-berzosertib	aoc	AXL_snv	-0.026486699713829977	0.7895503283032926
M4076-berzosertib	aoc	AZGP1_cnv	-0.11332196296642133	0.252048385880344
M4076-berzosertib	aoc	AZGP1_exp	-0.06436202648854139	0.5162692330016717
M4076-berzosertib	aoc	AZGP1_lof		
M4076-berzosertib	aoc	B2M_cnv	-0.20781077186110386	0.03427548914833337
M4076-berzosertib	aoc	B2M_exp	-0.016680311641876146	0.8665343436777242
M4076-berzosertib	aoc	B2M_lof	0.11430298395846747	0.24793934913135282
M4076-berzosertib	aoc	B2M_snv	-0.09423788268755456	0.34132729213895174
M4076-berzosertib	aoc	B4GALT2_cnv	-0.05057534525304494	0.6101480568607661
M4076-berzosertib	aoc	B4GALT2_exp	-0.017213234550427746	0.8623115254060454
M4076-berzosertib	aoc	B4GALT2_lof	0.12716292113736435	0.19831465903744047
M4076-berzosertib	aoc	B4GALT2_snv	0.11524527544769969	0.24403624227389453
M4076-berzosertib	aoc	B4GALT3_cnv	0.02495946847531984	0.8014272440621923
M4076-berzosertib	aoc	B4GALT3_exp	-0.08898312640962316	0.36904199202918403
M4076-berzosertib	aoc	B4GALT3_lof		
M4076-berzosertib	aoc	BAD_cnv	-0.026574689026827983	0.7888674933589594
M4076-berzosertib	aoc	BAD_exp	0.1021542075180383	0.30212652130627765
M4076-berzosertib	aoc	BAD_lof	0.008810931111780836	0.9292647524521536
M4076-berzosertib	aoc	BAG4_cnv	-0.04484828833350584	0.6512226155262851
M4076-berzosertib	aoc	BAG4_exp	0.08876580133372072	0.37021712530234796
M4076-berzosertib	aoc	BAG4_lof	0.10024889052551292	0.3112802807696625
M4076-berzosertib	aoc	BAG4_snv	0.09524817318954473	0.3361533079894432
M4076-berzosertib	aoc	BAG6_cnv	-0.05887392851345761	0.5527413070781639
M4076-berzosertib	aoc	BAG6_exp	0.049247582784087085	0.6195698045977274
M4076-berzosertib	aoc	BAG6_lof	-0.0418584439496406	0.673098194088905
M4076-berzosertib	aoc	BAG6_snv	-0.030631688286071837	0.757564907038179
M4076-berzosertib	aoc	BAIAP2L1_cnv	-0.0688833734673211	0.48717375707905425
M4076-berzosertib	aoc	BAIAP2L1_exp	-0.05851140002699322	0.5551936717442176
M4076-berzosertib	aoc	BAIAP2L1_lof		
M4076-berzosertib	aoc	BAIAP2L1_snv		
M4076-berzosertib	aoc	BAK1_cnv	-0.05217606046959131	0.5988736068355803
M4076-berzosertib	aoc	BAK1_exp	0.07010928802441638	0.4794379802270501
M4076-berzosertib	aoc	BAK1_lof	-0.02266106445900492	0.8193861081155289
M4076-berzosertib	aoc	BAP1_cnv	0.09557316315634769	0.3344995687055397
M4076-berzosertib	aoc	BAP1_exp	0.2055002145531027	0.036370480111570055
